GeneID	perturbed	perturbed	perturbed	perturbed	control	control	control	control
105375928	9	10	7	4	7	9	15	14
105375929	0	0	0	0	0	0	0	0
105375930	0	0	0	0	0	0	0	0
105375931	0	0	0	0	0	0	0	0
107986953	0	0	0	0	0	0	0	0
101927141	0	0	0	0	0	0	0	0
103352670	1	1	2	0	3	2	2	0
105375932	0	0	0	0	2	1	2	2
138046	0	0	0	0	0	0	1	0
105375933	7	15	11	8	7	28	12	10
85444	259	277	336	244	206	283	299	226
102723322	0	3	0	0	2	0	5	0
1875	329	309	322	266	316	528	492	379
401466	626	649	756	686	531	754	838	721
105375936	2	2	4	4	10	10	17	5
105375935	1	1	0	0	3	2	1	0
377677	107	110	108	75	82	106	111	86
759	1	0	1	1	0	0	1	0
761	4	1	3	0	4	1	3	3
100996348	6	3	5	3	4	13	11	10
760	625	584	682	572	501	749	784	611
105375937	0	0	0	0	0	0	0	0
101929601	3	0	1	1	7	8	9	6
101929627	2	1	1	0	6	7	10	5
100288527	2	1	0	1	5	7	5	3
100288562	3	1	1	1	9	7	9	7
105375622	0	0	0	0	0	0	0	0
107986954	0	1	0	0	0	0	0	0
85481	2	0	0	0	0	1	0	0
245972	0	1	0	1	0	0	1	1
105375623	0	0	0	0	0	0	0	0
157724	0	0	0	0	0	0	0	0
105375624	9	5	3	8	3	9	1	1
11059	608	656	780	560	446	638	770	560
51115	1013	1100	1226	941	957	1334	1579	1104
8895	3398	3659	3876	2896	3073	4710	5099	3898
54714	0	0	1	0	1	0	0	0
107986895	0	0	0	0	0	0	0	0
168975	0	0	0	0	0	1	0	1
105375626	0	0	0	0	0	0	0	0
138009	0	0	0	0	0	0	0	0
105375628	0	0	0	0	0	0	0	0
4325	124	151	202	130	144	201	171	136
105375630	5	4	6	9	8	8	13	11
105375629	0	0	0	0	0	0	0	0
105375631	10	11	16	8	14	22	28	19
112268015	10	6	10	5	9	10	8	5
101929709	113	110	115	99	83	99	127	94
8767	732	688	820	636	408	705	722	501
734	1015	1041	1216	882	836	1295	1230	985
4683	1094	1119	1245	966	1039	1515	1562	1152
1666	910	872	1216	984	885	1346	1627	1250
793	3	2	1	2	6	6	3	2
100874052	0	0	0	0	0	0	1	1
107986955	1	0	0	0	0	0	0	0
101937451	0	0	1	0	0	0	2	0
169200	798	673	775	555	720	1033	1071	785
102724670	0	2	9	3	3	5	8	7
105375633	0	0	0	0	0	0	0	0
64168	802	766	866	665	762	994	1157	920
105375635	2	3	2	1	1	0	1	0
105375634	4	4	4	6	2	3	3	2
100127983	465	445	504	415	399	547	586	501
55529	405	331	421	370	319	492	536	403
100506365	770	871	848	726	539	783	904	674
51633	436	524	578	438	401	540	604	475
100130742	37	47	59	40	55	69	79	84
100616245	0	0	0	0	0	0	1	0
115111	33	35	51	27	42	60	55	78
105375637	0	2	0	1	0	0	0	0
862	224	185	208	149	206	323	340	277
105375638	1	0	0	1	0	0	0	0
105375639	0	0	0	0	0	0	0	0
102724710	0	0	0	0	0	0	0	0
101926956	0	0	0	0	0	0	0	0
441369	1	1	0	0	1	1	0	0
286144	552	478	574	432	431	678	758	626
102467005	0	0	0	0	0	0	0	0
389676	0	0	0	0	0	0	0	0
105375644	0	0	0	0	0	0	0	0
105375643	0	0	0	0	0	0	0	0
107986956	0	0	0	0	0	0	0	1
105375642	0	0	0	0	0	0	0	0
642924	9	5	8	7	5	13	15	13
105375641	0	0	0	0	0	0	0	0
137392	595	606	670	524	618	898	1046	778
389677	1326	1223	1322	1045	1184	1765	1641	1273
55472	28	19	23	25	25	34	33	23
105375645	0	1	1	2	1	6	2	2
91147	704	692	790	587	592	682	683	517
105375646	0	0	0	0	0	0	0	0
100616169	0	0	0	0	0	2	3	2
54704	956	874	953	767	561	896	850	649
1015	4	0	0	4	3	1	0	2
105375647	2	1	0	1	0	0	0	2
105375648	0	0	1	0	0	0	0	0
2669	441	361	491	281	172	248	221	168
107986896	2	0	1	0	0	3	1	1
25788	664	691	836	598	650	1008	956	796
100861412	121	135	125	126	123	178	163	135
25962	1638	1711	1972	1546	1345	2116	1887	1501
101926977	17	24	27	13	20	20	26	22
100288748	0	0	0	0	0	0	0	0
54845	82	60	70	50	27	36	35	23
286148	1005	1054	1100	919	1046	1582	1634	1264
55656	1717	1727	2129	1519	1281	1874	2280	1606
9134	1002	979	1241	891	582	823	992	794
137682	1182	1247	1371	1084	1166	1654	1682	1232
94241	2583	2697	2568	1935	2164	3274	3025	2127
105375650	6	3	12	9	16	9	14	13
100500907	0	0	0	0	0	0	0	0
100422964	0	0	0	0	0	0	0	0
79666	472	433	566	367	309	481	462	375
619344	0	0	0	0	0	0	0	0
157657	99	92	147	87	66	97	60	94
100616530	3	4	3	2	1	2	2	2
100189248	2	0	0	1	1	3	3	0
107986957	0	0	0	1	0	0	0	0
100500773	0	0	0	1	0	1	0	0
392255	73	73	54	42	74	106	80	58
7381	1461	1542	1866	1483	1419	1998	2146	1880
101927039	8	2	6	4	4	10	12	8
51001	710	664	897	618	518	802	826	669
9791	3375	2904	3524	2486	2072	2828	2833	2221
105375652	24	13	29	17	26	14	25	17
102724804	0	0	0	0	0	0	0	0
105375653	0	0	0	0	0	0	0	0
6383	1404	1304	1634	1177	1737	2391	2739	2029
10404	223	178	218	167	226	329	315	215
101927066	2	2	2	1	0	3	2	0
105375655	0	2	3	3	2	0	3	2
85453	0	0	0	0	1	0	1	0
109617016	0	0	0	0	0	0	0	0
105375657	0	0	0	0	0	0	0	0
92140	2677	2841	3136	2559	1726	2623	2767	2323
55353	6804	5774	7346	5419	4856	7322	6860	5656
4147	319	333	395	323	371	534	511	381
6156	3496	3715	3983	3345	3250	4510	4552	4050
26775	10	12	12	5	4	6	3	4
203111	295	319	315	284	277	431	414	344
10247	358	357	450	302	273	403	419	386
10940	451	478	408	375	512	736	729	535
105375660	0	0	0	0	0	0	0	1
79815	252	270	293	240	246	321	329	236
105375659	0	0	2	1	0	4	1	3
107986870	0	0	1	0	0	1	1	0
113218497	1	0	0	0	0	2	0	0
3788	9	7	2	5	2	4	3	6
6788	669	696	874	676	749	1071	1144	889
112268016	8	2	3	1	3	4	11	5
116039	229	209	242	166	244	352	279	270
107986872	6	3	4	2	3	4	2	6
105375666	31	33	27	23	27	29	34	31
107986871	14	8	22	5	35	45	33	26
157680	923	936	1019	811	1208	1607	1681	1301
693184	1	0	0	0	0	0	1	0
100126309	0	0	0	0	0	0	0	0
1345	2575	2525	3282	2753	2771	3751	4751	3924
26166	0	0	0	2	3	0	0	0
109616982	0	0	0	0	0	0	0	0
286151	2	4	8	8	2	8	4	1
5440	1097	1066	1227	977	819	1204	1324	1070
6674	321	369	443	315	217	329	333	277
105375669	3	9	5	10	4	7	5	9
105375668	4	6	6	2	3	3	4	5
25897	696	712	692	542	768	1169	1142	768
100616451	0	0	0	0	0	0	0	0
105375670	1	2	2	0	0	1	2	2
107986959	0	1	5	0	0	0	0	0
157567	784	684	876	612	786	1145	1226	818
169166	1	0	1	3	0	1	5	0
105375671	0	0	0	1	0	0	0	0
105375672	0	0	0	0	0	0	0	0
26986	5076	5210	6457	5170	4767	7150	7670	6305
102466854	97	93	81	70	90	135	108	100
105375673	0	0	1	0	1	0	0	0
7534	20463	19774	21149	16472	17340	25210	24493	18808
401471	0	0	0	0	0	0	0	0
441374	5	7	1	0	2	0	1	0
105375674	26	15	8	13	16	24	23	19
105375675	0	1	0	0	0	1	2	1
105375676	2	3	2	0	0	0	1	2
51123	1415	1353	1757	1396	1042	1420	1757	1574
107984005	2	0	0	0	2	0	1	2
105375679	0	0	0	0	0	0	0	0
83955	5	7	2	1	7	5	3	4
105375680	0	0	0	0	0	0	0	0
107986897	0	0	0	0	0	0	0	0
107986961	0	0	0	0	0	0	0	0
107986962	0	0	0	0	0	0	0	0
79977	0	0	0	0	0	0	0	0
83988	97	76	101	71	97	190	147	116
107986963	1	0	0	0	0	1	1	0
104054148	0	0	0	1	1	0	0	0
100847001	0	0	0	0	0	0	0	0
50484	3250	3226	3760	2775	2223	3039	3355	2457
101927221	73	66	82	73	34	54	39	39
51366	1858	1612	2020	1676	1712	2641	2716	1941
105375683	6	8	4	4	6	6	10	10
107986898	5	4	4	5	1	5	4	4
105375684	1	0	0	0	0	0	0	0
4956	0	0	0	0	0	0	0	0
7071	3321	3025	3450	2560	2887	4223	3924	3083
101927245	33	18	26	23	24	28	33	13
105375686	0	0	0	0	0	0	2	0
105375685	1	1	1	1	1	2	3	1
401472	39	54	59	28	69	77	81	57
51582	3197	2940	3318	2601	2603	3935	3948	2914
100506753	34	51	41	26	28	53	52	48
528	2630	2493	2815	2110	1429	2148	2258	1602
379034	3	1	1	0	3	1	1	1
157556	2	1	1	0	2	1	1	1
79870	106	88	81	65	113	194	201	144
100422992	0	0	0	0	0	1	0	0
100499183	8	6	7	5	6	9	5	6
105369147	221	216	233	199	138	220	218	139
8323	2073	1989	2348	1767	1651	2722	2629	1934
109623480	0	2	0	0	1	7	5	1
115908	4	1	0	3	0	1	1	0
81034	997	835	1197	810	561	735	860	645
25879	3106	2710	3466	2337	1494	2221	2270	1846
105375690	31	18	15	22	3	4	2	1
9699	77	64	56	59	7	16	13	11
105375689	1	0	0	1	0	0	0	0
107984007	0	3	2	2	0	1	0	0
105375688	0	1	0	0	0	0	0	0
107986899	0	0	0	0	0	0	0	0
81501	0	0	0	0	0	0	0	0
1807	1	2	0	2	0	0	1	0
105375692	1	0	0	0	0	0	0	0
105375691	0	0	0	1	0	0	0	1
693127	1	0	0	2	0	1	0	0
29967	924	834	964	734	844	1239	1274	872
105375694	0	0	0	0	0	0	0	0
105375693	0	0	0	0	0	0	0	0
105375695	0	0	0	0	0	0	0	0
101927392	0	0	0	0	0	0	0	0
23414	160	139	149	145	171	386	246	198
105375696	1	3	0	2	2	2	1	1
102723356	97	86	118	89	100	121	137	104
55074	1571	1529	1890	1436	1385	2174	2325	1717
105375700	8	8	14	13	9	16	19	20
137735	1	2	3	2	1	7	4	1
105375701	0	0	1	0	0	0	1	0
284	3	13	14	11	14	27	26	17
105375703	0	0	0	0	0	0	0	0
340419	13	10	8	11	15	19	24	26
3646	2982	2979	3641	2944	3462	4973	5464	4623
105375704	2	4	3	2	4	9	5	8
9694	560	602	680	538	669	899	1024	763
157753	64	40	64	46	49	80	80	62
102723368	0	0	0	0	0	0	0	0
101927413	0	0	0	0	0	1	0	0
107984017	0	0	0	0	0	0	0	0
7201	3	3	0	0	0	0	0	0
84955	864	812	1003	774	630	993	1038	798
56943	1439	1416	1689	1326	1177	1805	1877	1725
93035	1	0	4	0	1	0	2	0
9166	314	355	402	296	271	392	425	388
55638	204	199	244	161	256	409	319	287
100132813	1	2	0	1	3	8	7	0
27012	0	0	0	0	0	0	0	0
101927459	0	0	0	0	1	0	0	0
101927487	0	0	1	0	0	0	0	0
107986965	0	0	0	0	0	0	0	0
105375705	0	0	0	0	0	0	0	0
107986964	0	0	0	0	0	0	0	0
105375706	0	0	0	0	0	0	0	0
105375707	0	0	0	0	0	0	0	0
114788	8	6	10	3	1	0	0	1
100302225	0	0	0	0	0	0	0	0
107986966	0	0	0	0	0	0	0	0
105375709	0	0	0	0	0	0	0	0
105375710	0	0	0	0	0	0	0	0
107986901	0	0	0	0	0	0	0	0
7227	503	420	441	377	560	819	723	554
107986968	0	0	0	0	0	0	0	0
107986902	0	0	0	0	0	0	0	0
107986903	0	0	0	0	0	0	0	0
100859921	0	0	0	0	0	0	0	0
102723447	0	1	0	0	0	0	0	0
105375711	0	0	0	0	0	0	0	0
105375712	0	0	0	0	0	0	0	0
8667	2653	2643	3137	2392	1886	2792	2975	2407
105375713	5	0	2	3	1	5	5	1
84294	588	571	734	519	299	420	503	428
112268030	7	4	3	4	13	13	12	10
5885	3684	3453	4047	3099	3783	5895	5369	4232
644660	14	11	21	8	12	19	15	16
100500914	1	1	0	0	1	1	0	1
441376	36	32	41	46	44	47	46	42
105375715	0	3	0	1	1	0	1	0
169026	4	10	4	6	10	7	8	5
105375716	19	28	32	37	31	44	35	29
107986969	0	6	1	2	4	7	8	3
105375719	20	7	17	15	13	19	17	13
105375717	0	0	0	0	0	0	0	0
90390	268	277	411	283	329	448	442	430
105375721	3	5	5	5	9	10	10	2
107986970	2	0	1	1	1	0	3	3
2131	652	606	531	408	806	1273	1123	818
109623457	0	0	1	0	1	0	0	0
401474	213	211	195	149	181	268	239	193
105375724	74	76	66	84	55	46	86	44
552860	3	4	6	3	6	7	4	2
105375723	0	0	0	0	1	0	1	0
4982	40	32	37	19	4	9	3	18
10584	2	0	1	3	1	1	1	0
101927513	0	0	0	0	0	0	0	0
105375725	0	0	0	0	0	0	0	0
114569	2371	2349	2704	1949	1215	1802	1909	1406
105375726	149	158	172	151	85	138	127	97
102466162	0	0	0	0	0	0	0	0
4856	251	205	269	178	82	125	146	106
5168	184	185	268	195	404	655	554	495
105375727	0	0	0	0	0	0	0	0
6873	1884	1756	1938	1500	1552	2305	2185	1561
105375728	59	52	63	50	33	59	59	49
79075	509	537	680	505	372	578	647	510
64798	86	64	54	82	92	163	182	115
105375730	0	0	0	0	0	0	0	0
7373	168	173	179	146	457	789	654	472
28998	1813	1581	2111	1616	1180	1615	1868	1624
27085	447	448	505	434	423	573	610	440
6641	343	291	315	234	239	350	305	228
101927543	2	3	3	2	1	3	2	1
107986874	3	10	6	17	12	15	24	9
105375731	0	0	0	0	0	0	0	0
107986971	0	0	0	0	0	0	0	0
3037	41	38	59	31	102	137	203	141
594842	18	15	22	13	16	30	26	16
105375732	0	0	0	0	0	1	0	0
105375733	0	0	0	0	0	0	0	0
105375734	0	1	0	0	0	0	0	0
107986972	0	1	0	0	0	0	0	0
104266958	0	0	1	0	0	0	0	0
107986904	0	2	0	0	0	1	1	0
22882	325	287	318	228	247	348	303	231
79139	1745	1601	1675	1324	1358	2102	1910	1560
93594	696	731	766	587	574	893	852	683
100189201	0	0	0	0	0	0	0	0
84985	1	4	0	1	1	1	2	2
100131726	0	0	0	0	0	0	1	0
100616260	0	0	0	0	0	0	1	0
84933	266	264	324	252	205	329	351	275
100533106	215	215	268	224	183	298	313	235
11244	1054	1085	1086	878	833	1297	1287	980
29028	5504	5322	5999	4486	2798	4460	4377	3138
100500863	4	3	3	2	1	1	4	1
693130	4	3	3	2	1	1	4	1
105375737	6	5	4	6	2	3	10	5
55093	300	257	335	234	234	327	358	300
114907	255	234	299	253	271	418	380	302
340359	3	0	2	1	9	8	4	1
105375738	0	1	1	0	0	2	0	1
312	1	0	0	0	0	0	0	0
105375739	0	0	1	0	0	0	0	0
157769	2730	2520	2921	2218	1508	2340	2439	1728
654463	13	9	8	3	5	12	2	5
439941	1	0	1	0	0	0	0	0
157376	2	0	3	1	0	0	0	0
101927588	6	3	1	0	1	3	0	2
107986973	10	10	8	4	1	3	3	1
157378	238	215	288	230	228	318	535	396
55039	224	207	205	162	187	285	242	197
101927612	26	26	32	24	38	80	62	62
11236	1161	1094	1337	930	945	1544	1557	1272
83940	767	659	922	735	510	765	796	679
102466200	0	0	0	0	0	0	0	0
4715	1817	1916	1932	1681	1744	2372	2415	2047
9788	71	76	64	60	65	111	135	97
105375740	52	34	58	38	24	48	38	44
105375741	0	1	0	0	0	3	0	0
100616255	0	0	0	0	0	0	0	0
100616221	0	0	0	0	0	0	0	0
105375743	1	0	0	0	0	2	2	0
105375742	0	0	0	0	0	0	0	0
157381	0	0	0	1	0	0	0	0
137209	69	77	95	77	90	142	133	101
105375744	1	0	0	1	0	0	0	0
6713	1339	1425	1323	1045	1173	1850	1867	1351
9897	1754	1624	1804	1397	1479	2305	2148	1489
286053	710	681	822	639	471	713	599	471
10221	335	297	321	272	555	734	792	576
105375746	1	0	1	0	0	1	0	0
105375747	0	0	0	0	0	0	0	0
105375748	0	0	0	0	1	0	0	0
107986974	0	0	0	0	0	0	0	0
100130231	1	0	0	0	0	0	0	0
101927657	0	8	1	0	5	3	2	2
105375749	0	0	0	1	0	0	0	2
105375750	1	0	0	0	2	0	0	0
157638	424	435	492	375	996	1312	1312	908
105375751	11	3	10	10	14	17	20	15
105375753	0	0	0	0	0	1	1	1
100750225	0	0	3	0	1	0	0	0
103164619	0	0	0	0	0	0	0	0
101867536	60	99	82	53	48	75	82	60
105375752	0	1	0	0	0	1	0	0
103021165	0	0	0	0	0	0	0	0
100507056	0	0	0	0	0	0	0	0
103021164	0	0	0	0	0	1	2	0
727677	0	0	0	0	0	0	0	0
101805488	0	0	1	0	0	1	1	0
5462	0	0	0	1	0	0	0	0
105375754	0	0	0	0	0	0	0	0
100270680	1	0	0	0	0	0	1	0
4609	539	478	634	438	585	761	890	702
5820	585	535	565	427	238	404	323	235
100302185	26	24	18	18	15	16	22	13
641384	9	10	8	9	5	10	7	8
100302161	0	0	0	0	0	0	0	0
100302170	0	1	1	0	0	1	1	2
100302175	0	0	1	0	0	0	0	0
100302281	0	0	0	0	1	0	0	0
101927774	0	2	0	0	0	0	2	0
106144608	0	0	0	0	0	0	0	0
728724	0	0	0	0	0	0	0	0
137196	0	0	0	0	0	0	0	0
100500839	0	0	0	0	0	0	0	0
56169	3	1	2	0	0	2	1	3
51571	1440	1378	1632	1150	1427	1963	2095	1693
100847051	0	0	0	0	0	2	0	0
50807	1147	1190	1301	898	1113	1745	1582	1176
100507117	2	12	6	9	6	10	16	8
29065	2	2	6	3	4	5	5	5
105375758	0	0	1	0	0	0	0	0
114	1	1	0	2	0	1	0	1
105375762	0	0	0	0	0	0	0	0
105375761	0	0	0	0	0	0	0	0
105375760	0	0	0	0	0	0	0	0
105375759	0	0	0	0	0	0	0	0
105375763	0	0	0	0	0	0	0	0
107986976	0	1	0	0	0	1	1	0
23167	847	897	932	828	1024	1436	1435	1045
729330	0	0	0	0	0	0	0	0
10086	0	0	0	0	0	0	0	0
3786	1	0	0	0	1	0	2	1
107986977	0	0	0	0	0	0	0	0
105375765	0	0	0	0	0	0	0	0
93668	0	0	0	0	0	0	0	0
23639	15	36	21	14	5	12	11	4
105375767	0	0	1	1	0	1	0	2
137835	7	13	25	7	12	12	14	7
51105	1105	1147	1428	1139	856	1259	1367	1179
7038	1	0	0	4	0	3	0	1
105375768	0	0	0	0	0	0	0	0
6503	1	1	1	1	3	0	2	1
102466865	0	0	0	0	0	0	0	0
100302522	0	0	0	0	0	0	0	0
105375769	0	0	0	1	0	0	0	0
8840	1	1	2	3	0	1	0	0
102723635	0	0	1	0	0	0	0	0
10397	1040	996	921	730	636	866	684	598
105375771	2	1	0	4	0	1	1	0
105375772	0	0	0	0	0	0	0	0
6482	153	100	168	104	200	296	286	240
105375773	0	0	0	0	0	0	0	0
101927798	0	0	0	0	0	0	0	0
101927822	0	0	0	0	0	0	0	0
57623	175	141	180	121	212	283	283	195
594840	10	8	7	8	12	17	15	10
102723694	103	90	122	83	75	111	154	90
407030	0	0	0	0	0	1	0	0
407033	0	0	0	0	0	0	0	0
552853	0	0	3	0	1	6	1	1
101927845	0	0	0	0	0	0	0	0
286094	0	0	0	0	0	0	0	0
101927872	10	11	9	6	6	7	11	8
10656	209	237	217	157	112	218	196	183
107986978	0	0	0	0	0	0	0	0
107986979	0	0	0	0	0	0	0	0
105375775	0	0	0	0	0	0	0	0
107986980	0	0	1	0	0	0	0	0
107986905	0	0	0	0	0	0	0	0
101927915	0	0	0	0	0	0	0	0
105375776	0	0	0	0	0	0	0	0
401478	0	0	0	0	0	0	0	0
51059	0	0	1	0	0	0	0	0
169044	0	2	1	0	0	0	0	0
51305	4	2	6	2	2	6	4	3
105375777	0	0	0	0	0	0	2	0
83696	409	380	377	317	394	607	463	373
107986981	3	5	0	2	6	1	1	1
105375781	0	0	2	0	1	0	0	0
359809	3	2	3	2	5	8	8	4
105375779	2	1	1	0	0	1	2	0
105375782	0	2	1	0	1	3	1	1
54108	758	740	875	666	497	643	798	582
27161	933	869	912	762	821	1068	1036	761
107986982	1	4	3	0	9	12	12	4
5747	2436	2346	2532	1925	2304	3651	3362	2347
442893	0	0	0	0	0	0	0	0
105375783	0	0	1	0	0	0	0	0
105375784	0	0	0	0	0	0	0	0
101927963	20	22	12	13	14	24	18	26
22898	399	372	393	300	588	820	719	522
105375785	32	28	40	25	48	86	61	55
57210	55	50	44	39	78	99	93	99
105375787	1	0	0	0	2	2	2	1
731779	0	2	0	0	1	0	0	0
2843	27	22	18	22	33	36	42	36
101928037	0	0	0	0	2	1	0	0
105375790	2	2	3	0	0	1	0	1
11156	382	305	313	219	284	461	348	330
389690	1	1	0	1	0	1	0	0
107983985	0	0	1	1	0	0	1	0
105375789	0	1	0	0	0	0	0	0
105375791	0	0	0	0	0	0	0	0
100302147	0	0	0	0	0	0	0	0
100616268	0	0	0	0	0	0	1	0
105375792	4	1	5	3	1	0	1	0
619434	0	1	2	2	0	1	0	1
203062	217	192	227	151	227	354	231	217
107986983	0	0	0	0	0	0	0	0
575	23	19	14	14	16	28	17	10
23237	290	233	230	206	70	101	125	79
101928087	0	0	0	0	0	0	0	0
8629	426	419	376	327	606	892	666	468
8000	3	6	6	3	4	6	6	11
54742	57	82	75	65	32	36	44	36
100288181	121	130	131	108	67	103	102	83
51337	879	805	815	611	683	1003	824	680
57152	0	0	0	0	0	0	0	0
137797	0	0	0	0	0	0	0	0
111188157	2	3	3	3	1	0	1	1
432355	0	0	1	0	0	0	0	0
66004	19	18	17	13	13	18	16	7
8581	1	0	0	1	1	0	0	2
2765	0	0	0	0	0	0	0	0
1584	0	0	0	0	0	0	0	0
1585	0	0	0	0	0	0	0	0
105375794	0	0	0	0	0	0	0	0
100133669	27	15	13	15	17	22	14	16
100128627	3	2	2	1	4	5	2	1
4061	903	890	906	689	932	1248	1194	1071
286122	4	4	4	6	6	4	8	4
105375795	1	0	1	1	2	1	2	0
101928108	0	0	0	0	0	0	0	0
4062	1	0	0	0	0	0	0	0
107986906	0	0	0	0	0	0	0	0
338328	0	0	3	0	0	0	0	1
286128	308	243	248	177	291	446	308	301
2738	165	127	157	111	102	152	190	168
100507316	122	79	97	67	83	113	95	88
79943	174	154	217	126	168	258	202	197
116447	685	635	670	553	537	756	650	524
78998	30	30	30	25	38	62	44	20
114822	138	150	132	109	149	209	172	148
107986984	9	16	18	11	9	12	8	11
104326051	9	4	1	4	5	6	6	2
389692	48	53	67	46	76	103	97	87
23144	799	713	680	534	499	692	563	444
109623485	0	0	0	0	0	0	0	0
79792	2	3	1	0	3	2	3	3
100310756	0	4	0	0	0	0	0	0
642475	19	18	24	20	16	40	29	27
93100	252	227	235	155	209	322	248	206
1936	3022	2974	3140	2484	2465	3494	3320	2888
84948	147	136	128	107	174	277	228	222
65263	562	462	459	314	515	816	526	499
7264	561	538	660	467	357	521	582	468
105375798	24	11	20	18	19	32	20	18
9831	792	754	839	601	593	849	734	583
105375799	0	0	0	0	0	1	2	0
286075	94	84	91	52	61	86	87	72
286076	1	0	1	2	3	0	2	0
100130274	0	0	0	0	0	0	0	0
101928160	2	4	4	0	3	6	0	0
225689	94	84	80	89	132	203	167	120
286077	51	70	62	58	50	103	82	90
100616318	1	1	2	0	2	0	3	1
100128338	45	55	46	50	72	114	72	63
105375800	6	5	6	5	2	10	7	8
642574	0	0	0	0	0	2	1	0
23513	788	614	708	518	515	733	615	525
100126338	10	7	7	8	5	7	10	7
22827	4345	3729	3914	2870	2910	4453	3656	3103
107986985	101	89	94	64	58	88	83	66
340371	707	617	621	511	1038	1377	1191	942
102466748	3	2	2	2	8	4	3	1
83481	4088	3862	3481	2827	3490	5306	4323	3621
5339	844	726	882	686	1008	1495	1317	1127
724031	0	0	0	0	0	0	0	0
84875	87	50	50	46	53	70	54	68
2907	829	786	1174	843	740	965	991	888
375686	1	0	0	0	2	0	2	1
392275	0	0	0	0	1	1	0	0
26873	5	1	6	2	3	6	6	7
102465509	0	0	0	0	0	0	0	0
54512	587	534	587	463	457	648	612	554
102465510	3	3	0	1	3	5	2	5
8733	2620	2306	2454	1698	2150	3074	2870	2365
1537	4741	4346	4414	3236	3428	4955	4304	3559
81858	835	688	651	507	650	919	768	758
84232	2127	1882	1990	1450	1692	2496	2202	1827
340390	9	6	9	3	3	5	5	4
51236	489	429	425	303	441	577	533	397
727957	359	306	265	212	249	354	281	187
23246	2090	1700	1655	1238	1245	1767	1372	1148
102465906	2	1	0	0	1	1	1	2
642658	58	42	50	43	41	57	43	31
3297	692	588	635	476	437	626	658	496
8694	527	491	439	315	534	801	734	592
102465511	16	19	18	12	18	35	33	19
83482	1	1	0	1	0	0	0	2
340393	20	14	13	9	8	16	17	7
26233	267	218	239	191	199	261	282	192
79581	827	652	693	468	410	603	469	384
101928902	0	0	0	0	0	0	0	0
203054	152	147	153	108	170	225	185	169
29894	1442	1310	1196	956	1369	1915	1518	1243
100126351	26	21	22	19	21	36	24	25
100302196	0	0	0	0	0	0	0	0
102466749	1	1	0	1	1	2	1	0
55630	398	371	435	327	444	556	566	503
51160	836	752	836	651	971	1268	1187	1058
4796	853	747	704	520	723	1048	816	613
100287098	46	39	38	26	44	53	39	31
102466271	1	1	1	1	0	0	0	1
50626	1074	909	1068	741	726	946	1001	894
113218512	3	1	6	5	1	3	2	2
90990	164	145	148	119	135	194	194	163
8928	23	23	24	21	24	35	39	29
84988	495	414	459	290	315	429	436	340
101928953	121	100	124	82	107	131	128	103
2875	0	4	1	1	9	3	1	5
113655	431	394	404	325	446	605	609	568
9401	1984	1722	1651	1193	1210	1891	1279	1053
9684	846	743	733	612	734	1066	853	668
441381	158	103	151	108	122	185	160	137
414919	240	233	252	202	278	386	397	309
80728	156	142	172	126	119	189	152	150
100996662	4	4	7	6	6	3	2	1
90987	700	727	849	573	639	939	839	725
107986986	6	5	7	5	8	11	11	8
105375805	9	11	8	4	1	3	9	1
80778	204	193	239	146	142	169	195	125
6132	9647	9237	10940	9125	7241	9897	11001	9952
102465978	2	1	2	1	1	19	1	0
340385	63	76	55	43	111	122	85	67
100130027	60	59	46	46	87	145	138	90
7553	942	846	1031	731	765	1165	1047	875
28991	642	514	575	451	487	736	669	510
58500	716	582	660	436	443	655	542	471
7564	609	518	553	345	359	584	440	368
286101	594	581	528	461	350	491	427	320
286102	71	54	64	40	58	81	63	67
286103	43	32	30	27	43	70	67	36
65265	3144	3095	3068	2291	1666	2522	2072	1678
100287596	4	2	2	1	3	3	3	5
100287171	366	360	342	258	440	629	555	451
107987041	1	2	0	1	3	4	2	2
100422831	1	1	1	0	1	2	2	0
654835	1	0	0	0	0	0	0	0
101929127	1	1	3	1	1	0	1	3
101929179	61	54	65	60	45	79	66	60
2298	7	5	4	6	7	9	3	4
55871	1124	1050	1300	919	794	1138	1179	1030
105375942	32	46	40	32	29	44	36	33
105375943	1	2	2	2	2	4	4	2
81704	357	392	469	337	286	533	427	204
157983	64	73	59	50	32	72	49	49
105375945	2	5	2	0	1	1	7	6
112268042	8	17	19	6	8	12	15	8
23189	733	688	692	512	578	868	651	521
105375947	7	1	10	3	6	20	15	11
107987042	4	2	4	1	4	2	5	1
105375949	0	0	0	0	0	0	0	0
1761	413	296	438	298	11	10	21	12
58524	98	97	125	90	89	168	187	152
10655	235	232	231	184	111	167	176	160
102800446	0	0	0	0	0	0	0	0
102723803	1	0	0	0	0	0	1	0
105375951	0	0	0	0	0	0	0	0
105375953	1	0	1	0	0	0	0	1
105375952	1	2	1	0	0	0	0	0
6595	945	1025	1032	853	881	1340	1359	885
107987043	7	14	12	14	14	18	21	11
105375955	0	0	0	0	1	0	0	0
101930053	2	1	0	3	2	1	0	1
105375956	0	0	0	0	0	0	0	0
101930048	1	5	1	0	1	0	1	0
401491	12	9	10	7	9	18	12	13
7436	294	329	317	251	449	746	578	434
105375957	9	8	6	12	12	18	12	12
169522	7	4	4	4	4	4	2	2
9933	828	987	1039	881	515	754	898	632
101929247	1	0	0	0	1	0	0	0
