GeneID	control	control	perturbed	perturbed	perturbed
27075	4320	5603	3229	5318	4885
10551	106259	159222	113186	175804	149892
155465	1513	3470	1557	3201	3001
105375170	8	16	13	22	15
107986772	1	1	1	5	2
101927609	27	30	33	45	32
196	9776	13146	8000	10840	11764
105375171	4	3	2	2	2
102659288	4	2	3	3	4
105375172	15	25	14	27	20
101927630	3	4	8	3	3
23161	3213	4176	3886	4474	4314
221823	0	0	0	0	0
9734	3330	3110	3150	4676	2534
100302140	0	0	0	0	0
107986698	0	2	1	4	1
105375176	0	0	0	0	1
7291	0	0	0	0	0
222894	0	0	0	0	0
107986773	0	0	0	0	0
105375179	4	4	1	5	1
105375180	1	0	0	0	2
221830	2213	2072	1829	1805	1551
100422967	1	0	0	0	0
256130	0	0	0	0	0
107986774	0	0	0	0	0
105379720	0	0	0	0	0
101927668	0	0	2	1	0
105375181	0	0	0	0	0
346389	14	8	13	16	7
100874041	0	0	0	0	0
100506098	5	2	3	4	0
101927769	0	0	1	0	1
101927811	6	14	13	15	12
3696	417	408	608	1324	870
340273	0	1	0	1	0
221833	0	0	0	0	0
222901	50	34	40	37	41
104355138	0	0	0	0	0
6671	457	425	391	426	432
100302122	0	0	0	0	0
8701	379	397	291	265	282
105375183	0	2	0	0	0
107986775	0	0	0	0	0
55536	2147	2321	1742	1576	1544
102724143	3	12	8	5	15
9771	561	714	563	594	644
105375184	0	3	0	0	0
256227	51	49	37	34	44
100506178	11	11	31	12	29
401312	0	0	0	0	0
541472	0	0	0	0	0
3569	0	0	1	1	1
54543	2116	2414	3212	3124	2229
112267993	1	2	2	1	0
109729180	6	4	4	3	2
692210	0	2	0	0	0
107986776	0	0	0	0	0
84668	445	448	542	472	525
105375185	0	0	1	0	1
105375186	0	0	0	0	0
100775104	12	10	7	6	8
55975	646	685	783	783	760
11097	507	595	552	504	550
101927890	0	0	0	0	0
10457	24	26	22	17	12
115416	3465	3226	4886	3829	3467
10643	10777	10282	17494	12342	11096
109616981	0	0	0	0	0
256355	64	55	58	64	67
29896	2165	2451	2413	2644	2262
1197	1	5	3	5	2
105375187	0	0	0	0	0
90693	146	269	158	232	246
340277	294	479	260	382	369
56164	96	146	236	202	199
105375188	0	0	0	0	0
107986777	0	1	0	0	0
4852	0	0	0	0	0
107986778	0	0	0	0	0
51678	562	421	545	525	385
1687	567	594	830	892	726
107986779	1	0	2	0	0
26031	2380	2207	2036	2118	1735
54205	10783	10694	7892	8440	7078
136895	361	338	464	436	442
105375191	1	0	2	2	1
64111	0	0	0	0	0
105375193	0	0	0	0	0
105375195	0	0	0	1	0
105375194	0	0	0	0	0
105375196	0	0	0	0	0
646588	0	1	0	0	0
100506236	1	0	0	2	0
105375199	2	1	0	0	2
105375200	0	0	0	0	0
406940	0	0	0	0	0
105375198	0	0	0	0	0
9603	4303	4221	6097	6110	4534
3181	33957	33851	36268	34229	26928
11335	10846	13330	10531	9573	9298
29887	918	899	681	844	808
105375304	63	76	76	79	63
441204	5	5	8	10	12
105375202	0	0	0	0	0
9808	0	0	1	0	0
100506289	9	9	11	12	11
101928077	1	3	3	2	5
285941	0	2	0	1	0
8935	8916	10045	11393	10087	9945
3198	12	5	30	8	21
100506311	66	76	84	61	63
3199	50	43	42	38	53
3200	431	414	497	419	680
285943	80	91	83	82	87
3201	12	14	19	15	15
100133311	32	34	37	23	34
3202	45	40	38	33	46
3203	17	15	6	13	14
3204	11	11	9	5	12
100534589	34	36	39	26	44
3205	15	18	16	13	24
100874323	97	99	101	71	82
442920	0	0	0	0	0
3206	229	232	197	177	171
3207	253	219	193	144	155
221883	117	111	69	81	97
3209	1226	997	1107	1092	1059
100316868	357	417	418	378	521
101410536	4	1	3	3	2
2128	9	4	10	7	11
107986733	9	7	11	8	5
105375206	9	3	6	6	9
105375207	109	126	126	108	136
11112	1981	2160	1735	1658	1550
107986699	0	13	4	7	6
790953	84	106	154	219	168
105375211	3	2	1	2	1
105375210	1	1	3	1	0
8887	9601	12267	10828	11305	10977
221895	355	421	651	710	653
105375208	2	4	1	3	2
100128081	18	27	37	32	40
9586	1276	1454	1380	1826	1277
9865	1	1	8	4	4
100506497	1	1	0	0	2
54504	3367	3669	4764	4932	3878
107986703	0	0	0	0	0
101928168	0	0	0	0	0
1124	393	478	492	546	470
102724484	0	0	0	0	0
107986700	119	171	165	145	137
222171	1336	1039	995	1141	975
105375213	3	24	2	9	10
646762	320	263	288	229	239
100616354	0	0	0	0	0
100271874	2	1	2	2	1
442524	13	8	8	5	10
644150	70	37	84	116	68
9805	13748	11700	17868	16901	13757
105375215	8	20	16	11	14
55033	441	569	549	712	666
84725	675	649	692	693	664
105375216	6	8	10	13	9
222166	97	127	106	111	97
105375217	0	3	0	0	0
105375218	2	0	1	1	1
223082	1091	1102	885	946	907
100500883	0	0	0	0	0
693133	0	0	0	0	0
222161	108	155	71	75	92
100506516	1	10	1	4	4
10392	133	133	123	148	138
101928268	0	1	0	0	0
79017	718	732	508	446	466
401320	37	93	31	71	142
2617	8509	6592	9441	9015	6706
1395	5	3	1	2	3
105375220	0	0	0	0	0
105375219	0	0	0	0	0
100526825	10	14	14	11	19
11185	0	0	0	0	0
84182	10	15	14	11	19
358	0	0	5	3	4
2692	0	0	0	0	0
105375222	0	0	0	0	0
105375221	0	0	0	1	0
117	1	0	0	0	0
107986780	0	0	0	1	0
107986781	0	0	0	0	0
107986782	0	0	0	0	0
63974	0	0	0	0	0
105375224	0	0	0	0	0
223075	0	0	0	0	0
5137	9	16	12	14	21
10842	0	0	0	0	0
100130673	0	0	0	0	0
23658	1909	2022	1520	1150	1141
23080	6529	5894	6048	5907	4984
100129460	241	249	246	238	246
441208	43	34	30	32	22
693134	0	0	0	0	1
100500830	0	0	0	0	1
401321	581	533	556	531	421
102724668	188	193	196	188	207
25948	3205	3148	3723	3487	3021
441212	112	163	176	161	123
11328	5845	6289	9193	11028	9327
51251	3012	3781	3123	3439	3156
6100	210	233	308	283	213
27241	215	186	312	319	279
168667	1	1	1	2	0
404744	140	163	317	308	295
387129	32	47	39	35	43
23333	16468	18226	18475	18108	17835
102724723	385	429	480	435	409
100302152	0	0	0	1	1
105375228	6	8	13	6	11
554236	2	1	1	1	5
57057	0	0	0	0	0
401324	0	0	0	0	0
105375230	0	0	0	0	0
105375231	0	0	0	0	0
101928421	28	37	21	28	21
64224	1648	1773	1800	2027	1859
101930085	261	242	236	235	212
100506725	0	2	0	0	0
101928545	13	15	29	18	28
989	6204	7117	6227	5811	5457
107986734	0	0	0	0	0
105375233	0	0	0	0	0
101928618	0	0	0	0	0
80820	4961	4153	3627	4059	3613
23366	762	1077	863	809	841
54443	15716	16228	11191	6971	7699
313	235	254	234	237	182
100874264	0	1	0	2	3
9844	45	43	91	93	51
105375235	0	0	0	0	0
100302113	0	0	0	0	0
100861514	0	0	0	0	0
353345	0	0	0	0	0
51314	0	0	0	0	0
6424	0	0	0	1	0
54749	1798	1775	2557	2205	2151
105375236	0	0	1	0	1
83930	2666	3175	2313	2334	2399
445347	0	0	0	0	0
6967	0	0	0	0	0
6969	0	0	0	0	0
6972	0	0	0	0	0
6966	0	0	0	0	0
6968	0	0	0	0	0
6970	0	0	0	0	0
6971	0	0	0	0	0
107986784	0	0	0	0	0
6985	0	0	0	0	0
6987	0	0	0	0	0
6984	0	0	0	0	0
6983	0	0	0	0	0
6986	0	0	0	0	0
6982	0	0	0	0	0
6981	0	0	0	0	0
6980	0	0	0	0	0
100506776	0	1	1	0	0
6979	0	0	0	0	0
6978	0	0	0	0	0
6977	0	0	0	0	0
6976	0	0	0	0	0
6974	0	0	0	0	1
6973	1	0	0	0	0
273	0	0	0	0	0
340286	0	0	0	0	1
27072	3214	3114	3883	3826	3472
11281	7	1	6	15	6
100689074	4	0	0	0	4
105375239	0	0	0	0	1
109616963	0	0	0	0	0
100861520	3	2	1	4	2
105375238	0	0	1	0	0
105375237	1	0	0	0	0
105375240	1	0	0	3	2
57002	389	455	322	316	283
107986785	3	7	6	3	8
5898	2553	2596	2692	2637	2167
349114	41	70	37	75	64
101928688	0	1	0	0	0
112267983	4	2	4	1	9
8621	1745	1303	1697	1970	1325
136647	749	759	500	509	494
79783	9	7	13	11	6
105375245	0	0	0	0	0
107986786	0	0	0	0	0
101928716	1	0	1	2	0
105375244	0	0	0	0	0
105375243	0	0	0	0	0
112267984	0	0	0	0	0
105375242	0	2	0	1	0
101928744	0	0	0	0	0
101928773	0	0	2	0	0
105375241	0	0	0	0	0
105375246	0	0	0	0	0
107986787	0	0	0	0	0
105379725	0	0	1	0	1
105375247	0	0	0	0	1
107986789	0	0	0	0	0
3624	13	8	29	29	18
285954	0	0	0	0	0
107986788	0	0	0	0	0
105375248	0	0	0	0	0
2737	0	1	1	0	1
105375249	0	0	0	0	0
105375250	0	0	0	0	0
105375251	0	0	0	0	0
101928795	0	0	0	0	0
107986735	0	0	0	0	0
79020	509	443	365	312	259
5683	5676	6462	5613	5130	4422
64983	1357	1607	1302	1056	1005
105375253	10	6	10	17	12
107986790	0	0	0	0	0
23072	26	14	50	28	30
100127950	0	0	0	0	0
100500829	0	0	0	0	0
102724903	0	0	0	0	0
100506895	1	1	4	3	2
9263	1814	2200	1906	2014	1723
55744	3130	3677	2222	2089	1913
644	1973	1770	2674	2667	2134
102724946	0	2	6	2	1
100534592	825	651	592	572	476
64951	754	567	493	444	403
55665	1740	1354	1658	2133	1342
51619	369	332	403	337	324
84820	333	323	409	293	310
285955	17	25	18	14	15
401331	5	8	13	23	18
255031	6	3	14	9	9
28988	3835	2997	3877	4380	3341
102466985	1	0	0	0	1
5224	6	17	10	16	13
27434	988	767	1525	1519	1335
102465504	35	23	42	36	44
165	0	2	0	3	3
100616346	0	0	0	0	0
5425	3065	2119	2248	1721	1484
58498	0	0	0	0	0
2645	0	0	0	0	0
105375258	0	0	0	0	0
105375257	0	0	0	0	0
10652	5390	4253	4705	4907	3628
816	0	2	1	0	2
23386	2506	2060	2735	2638	2132
29881	2	6	8	22	12
54606	3768	2661	3092	2699	2051
222068	3849	3844	4206	5032	4474
4967	5101	3527	5884	5809	4128
83637	4213	2404	3025	2978	2561
105375259	40	13	19	16	10
5478	63075	68601	62497	54466	49560
105375260	2	3	1	1	3
94239	6794	6647	5590	5069	4460
105375261	2	0	2	0	0
5814	3293	2734	3498	3405	2344
100616393	58	35	55	42	33
105375262	0	0	0	1	0
64005	0	2	0	0	0
285958	514	561	369	384	390
677798	3	15	3	11	8
102723334	13	7	14	6	8
83605	2044	1315	1797	1683	1241
23148	3	0	16	22	5
9238	2369	1888	1836	1765	1621
654319	1	6	2	5	6
677796	2	11	3	3	9
677795	3	7	1	0	2
10268	0	0	0	0	0
107986736	0	0	0	0	0
107986737	0	0	0	0	0
107	154	134	160	102	97
641977	76	138	94	108	113
101929008	16	65	22	45	54
730234	15	16	11	17	18
3484	2004	2925	1535	1921	2021
3486	6575	10522	7204	7773	8769
102723446	8	3	5	1	3
105375264	0	1	0	0	1
105375265	0	1	0	0	0
105375266	0	0	0	0	0
730338	50	81	46	55	58
105375267	127	190	150	173	138
105375268	2	1	0	1	1
64759	5806	4395	5934	6705	5308
109623468	0	0	0	0	0
101929086	0	0	1	3	2
401335	0	0	1	3	0
84847	20	15	21	22	33
168507	92	143	80	121	124
80099	0	0	0	0	0
3364	910	976	1174	1158	931
105375270	3	0	3	1	1
256979	2	0	3	1	2
136288	14	29	13	25	20
7378	3426	2745	1897	1666	1588
105375271	0	0	0	0	0
154664	22	30	18	30	27
105375272	0	0	0	0	0
105375273	0	0	0	0	0
168448	26	23	19	24	28
375567	0	0	0	0	0
11055	0	0	0	0	0
100130988	0	0	0	0	0
10320	0	0	0	0	0
63979	1316	1270	899	674	712
1644	1510	1621	1014	985	983
100129427	63	53	29	36	36
2887	3755	2794	4676	5404	4097
23242	1364	1228	1136	1648	1193
107986794	1	0	1	1	1
102723533	1	5	2	1	3
105375277	0	0	0	0	0
105375278	0	0	0	0	0
107986738	0	0	0	0	0
107986796	0	0	0	0	0
101928257	0	0	0	0	0
285877	0	0	0	0	0
105375282	0	0	0	0	0
105375283	0	0	0	0	1
401337	136	147	188	217	194
107986739	0	0	0	0	0
102723605	0	0	0	0	0
222008	10	5	9	1	3
285878	2	0	1	0	0
23480	2343	2946	2687	2959	2762
100996654	2	3	5	2	3
105375284	6	7	3	3	4
1956	13424	11490	15126	13746	10420
100507500	290	225	263	287	206
102725541	3	3	4	2	1
55915	977	836	1096	1204	916
81552	4639	3919	3905	3999	3412
107986798	1	4	3	0	0
105375287	1	1	0	0	0
360132	267	212	332	357	374
101060341	3	6	2	3	7
102723656	0	0	0	0	0
346288	0	0	0	0	0
349075	35	45	49	67	57
51373	883	828	887	747	597
2631	2195	2894	2161	2073	2097
5723	1912	1917	1303	1248	1193
908	18055	15795	17473	14882	11967
109616964	3	5	2	1	4
677803	3	1	1	1	1
25870	6261	7058	8157	8575	7318
5260	1500	1652	1894	2016	1799
51142	9468	8383	7787	6957	6452
389493	0	0	0	0	0
105375288	0	0	0	0	0
107986800	4	7	1	2	7
105375292	0	0	0	0	1
101930109	0	0	1	0	0
650226	1	0	0	0	0
100240728	0	0	0	0	0
222029	0	0	0	0	0
101928401	0	0	0	0	0
105375291	0	0	0	0	0
102723684	0	0	0	0	0
105375289	0	0	0	0	0
401357	1	1	0	0	0
105375294	0	0	0	0	0
105375295	0	0	0	0	0
100130849	0	0	0	0	0
100422917	0	0	0	0	0
90827	0	0	0	0	0
105375296	0	0	0	0	0
642006	0	0	0	0	0
105375297	0	0	0	0	0
105375298	0	0	0	0	0
105375299	0	0	0	0	0
100653233	0	0	0	0	0
100422939	0	0	0	0	0
441234	0	0	0	0	0
105375300	0	0	0	0	0
105375301	1	0	0	0	1
105375302	0	0	0	0	0
102723842	0	0	0	0	0
643955	0	0	0	0	0
102724738	0	0	0	0	0
100287704	0	0	0	0	0
101929114	0	0	0	0	0
101929088	0	0	0	0	0
101929050	0	0	0	0	0
101929022	0	0	0	0	0
100287834	0	0	0	0	0
100422848	0	0	0	0	0
105375313	0	0	0	0	0
105375314	0	0	0	0	0
105375315	0	0	0	0	0
107986730	0	0	0	0	0
107986806	0	0	0	0	0
105375318	0	0	0	0	0
100419780	0	0	0	0	0
100506050	0	0	0	0	0
105375317	0	0	0	0	0
442319	0	0	0	2	0
730291	0	0	2	0	0
105375319	0	0	0	0	0
168417	0	0	0	0	0
105375323	0	0	0	0	0
105375322	0	2	3	5	1
728927	196	224	242	285	217
105375321	0	0	3	0	1
105375324	0	0	0	0	0
649395	63	50	64	53	48
340252	1463	1584	1322	1010	1078
100128885	0	0	0	0	0
641746	1	2	0	0	0
105375326	0	0	0	0	0
51427	1752	2010	1683	1248	1448
102465505	0	0	0	0	1
7697	699	836	792	658	681
10793	770	835	652	535	533
441239	0	0	0	0	1
105375328	0	0	0	0	1
109504726	123	140	266	313	349
51351	124	143	270	332	374
2086	148	221	295	375	457
105375330	1	1	1	0	1
105375329	0	0	0	0	0
643180	103	245	90	116	211
109616965	2	1	0	0	1
109616962	2	6	4	4	1
285905	59	72	50	69	92
105375334	3	1	3	1	5
168374	1263	1460	1649	1304	1386
101929322	2	2	1	3	5
105375333	0	1	1	2	2
441242	290	357	303	307	300
644619	50	48	33	42	51
643253	261	525	225	270	432
677807	7	10	2	9	7
109617022	1	3	1	5	1
84214	25	91	24	56	116
154807	8454	7624	6927	6333	5374
2990	4350	4209	4600	4916	4396
105375336	29	28	33	36	43
435	7566	7860	9141	13309	11034
27297	4854	5155	4763	5594	5022
8460	862	1082	1448	1598	1517
285908	76	239	66	163	291
100289098	41	36	42	24	43
493754	1804	1941	2045	2334	2117
154881	532	799	653	622	822
100996437	58	55	51	47	58
27342	4845	4727	4759	5140	4258
107986707	1	2	2	1	1
729156	587	551	462	483	387
101929580	35	139	41	71	108
107983971	36	99	37	50	81
644794	143	274	94	136	211
55069	19327	18513	20993	23285	20114
112268006	379	369	313	466	365
51119	14858	16011	18602	16443	14942
55253	3671	3432	4483	4018	3315
100616310	0	0	0	0	0
5382	111	184	164	168	184
64940	1427	1740	1444	1397	1451
101929736	1	11	2	5	4
105375337	0	0	0	1	0
105375340	0	0	0	0	0
107986741	0	0	0	0	0
102723427	0	0	0	0	0
105375341	0	0	0	0	0
105375342	0	0	0	0	0
105375343	0	0	0	0	0
105375344	0	0	0	0	0
105375345	0	0	0	0	0
105375346	0	0	0	0	0
100507468	0	0	0	0	0
26053	3	1	5	3	2
107986708	0	0	0	0	0
107986709	0	0	0	0	0
105375347	0	0	0	0	0
64409	0	0	0	0	0
100500836	0	0	0	0	0
100500920	0	0	0	0	0
83698	0	0	0	0	0
441250	334	268	340	286	311
100616331	0	0	0	0	0
155370	1557	1590	1562	1403	1453
441251	1	1	0	0	0
9883	5364	3827	4733	5373	4095
260294	236	253	174	202	228
378108	229	415	258	305	468
100101148	3	6	4	4	6
442578	119	173	150	148	216
100101440	65	88	95	92	110
728524	33	45	32	38	39
100996746	35	40	40	39	36
643862	105	99	115	132	133
100093631	5157	4892	7465	7719	6782
654816	0	0	0	0	0
55695	1863	1130	1180	1179	990
135892	2	0	0	0	1
8468	1	1	1	1	3
8326	4	1	4	5	1
9031	6227	5701	5877	5913	4581
9275	4936	4281	4447	4830	3958
26608	3604	3261	3492	3754	3074
51085	26	41	47	77	91
155382	78	69	82	81	73
84277	726	495	331	359	312
114049	3878	3875	3665	3291	3038
6804	1659	1476	1480	1599	1733
105375350	123	133	114	117	137
100422948	0	4	0	3	4
171022	26	41	42	75	70
83451	1261	1108	1018	1065	969
1365	39	16	55	55	52
1364	6487	5297	6382	7861	6373
155368	260	205	285	259	234
135886	13	6	17	14	11
2006	0	0	2	2	1
107986809	0	0	1	2	1
3984	6450	3443	7341	6797	5237
7458	19545	15239	20282	20029	15181
693175	1	15	0	5	7
7462	102	79	255	131	141
5982	2237	2041	1724	1338	1271
107986742	7	2	4	7	3
7461	2733	1824	2754	3539	2692
9569	1520	1094	968	1059	952
113218504	1	1	0	2	0
2969	6802	6403	8980	9234	8295
101926943	1014	995	1246	1311	1158
653361	0	0	0	0	2
84163	369	449	408	465	482
442582	150	274	222	251	330
5383	56	71	69	58	61
105375352	1	0	1	0	0
729438	826	829	1042	1124	1106
107986811	0	2	1	0	1
81554	6120	4193	2816	3147	2314
389524	579	774	690	761	782
654817	0	0	1	0	1
2970	5068	4670	6972	7142	6396
107986710	112	90	148	159	138
105180390	47	68	38	43	57
641776	26	40	24	35	36
105180391	28	40	23	36	36
5380	100	143	109	127	126
54441	192	352	278	293	390
541473	6	17	4	5	9
375593	2	8	4	3	6
155400	350	464	344	430	505
100101267	5906	4088	5600	5985	4501
442590	5	22	5	14	16
5387	52	122	60	94	114
3092	3143	2927	3627	3595	3199
10344	8	4	11	4	2
6369	0	2	3	4	5
57414	5274	3878	5650	6953	5259
5447	3528	2856	4010	4064	3273
100616270	0	1	1	0	0
677801	3	0	0	0	0
83862	1011	944	1319	1420	1231
51657	2835	2574	3133	3002	2484
4191	19952	13686	18806	17220	13177
101927126	675	852	494	802	614
222183	255	166	379	533	310
3315	14766	7867	10244	10799	8766
7532	25016	19812	23968	27036	18815
136853	61	42	75	95	55
7784	600	516	632	657	494
113878	577	339	430	504	389
619190	5	4	7	9	6
105375355	50	38	140	172	122
102723555	2	7	1	2	4
100133091	382	351	322	347	319
22932	268	258	226	243	249
105375356	13	22	8	13	21
107986712	0	0	2	2	2
107986713	0	0	0	0	0
105375358	0	0	0	0	0
105375361	0	1	0	0	1
441263	132	105	114	146	115
102723849	9	12	10	11	13
100132832	19	45	25	37	43
100505767	6	17	5	9	7
641808	27	43	34	32	38
57639	16	52	32	35	77
10875	5	5	2	5	2
105375359	0	0	1	1	2
102723791	0	1	2	5	3
54103	779	976	879	802	770
107986714	1	9	0	6	4
101927243	0	0	1	0	0
5782	7873	7460	9248	8772	7843
105375363	10	16	16	14	14
100505854	261	346	288	280	303
222194	1304	1284	1468	1249	1081
85025	1183	1453	1331	1205	1278
57157	4348	6065	4817	5313	5461
105375368	2	12	9	10	14
9863	193	195	289	290	285
399670	0	0	0	0	0
100874021	0	0	0	0	0
105375366	0	0	0	1	0
100505881	1220	1362	1112	1275	1242
105375369	1	0	0	0	0
105375370	0	0	1	0	0
105375371	0	0	0	0	0
105375372	0	0	0	0	1
2770	1582	1731	2108	2513	2450
107986743	0	0	0	0	1
107986744	1	0	1	0	1
105375373	0	0	0	0	0
101927269	0	0	0	0	0
346562	0	2	0	0	0
107986812	3	1	0	1	0
948	1	0	1	3	0
10512	2043	1966	2741	3473	2612
105369146	0	0	0	0	0
100128317	2	1	5	0	0
3082	0	0	0	1	0
781	615	763	954	1108	1140
101927356	0	0	0	1	0
107986813	1	0	0	0	0
105375376	0	0	0	0	0
27445	132	146	263	267	230
105375377	0	0	0	0	0
9723	1085	1051	2596	2271	2428
105375378	5	4	3	5	11
107986745	0	0	0	0	0
10371	973	1167	2231	2507	2031
101927378	0	0	0	0	0
223117	0	2	1	1	3
105375380	0	0	0	0	0
2913	0	0	2	2	2
105375382	0	3	2	3	2
112268007	0	1	0	4	6
107986814	1	0	2	1	3
222223	960	950	1127	1171	1075
112268008	0	0	0	0	2
101927420	42	51	31	24	32
9988	1156	1851	1467	1525	1779
79161	662	884	610	767	751
105375384	3	10	5	6	8
11257	205	201	261	300	261
54677	394	431	500	400	445
5244	242	219	546	720	512
5243	0	2	0	3	0
154661	5	10	7	3	2
55972	1190	1310	994	1056	950
10926	1446	1674	1199	814	714
53616	23	34	52	51	47
105375386	49	39	68	68	60
6717	3347	3783	3519	3208	3212
102723885	452	567	677	563	451
79689	1	2	1	1	3
107986815	0	0	0	0	0
107986816	0	1	1	3	2
219578	0	0	0	0	0
219557	0	0	0	0	0
105375387	1	0	0	3	2
107986817	0	0	0	1	0
100874100	3	6	7	6	9
442523	6	3	6	5	9
26872	5512	7031	6118	4856	5050
261729	5170	6191	5037	6286	5965
107986819	18	37	18	24	38
79846	47	115	72	98	96
107986818	2	0	0	0	0
107986715	0	0	2	2	1
101927446	0	0	0	0	0
85865	3577	3421	3136	3026	2428
112267985	27	32	33	29	17
101409256	1	1	0	2	4
9069	9245	11767	10224	10620	11278
102723899	18	17	38	35	36
5218	427	424	572	560	555
8321	753	573	648	627	575
105375392	0	0	0	0	0
107986716	0	0	0	0	0
101927473	0	0	0	0	1
7978	525	687	540	521	498
112267986	16	14	20	8	2
10142	1399	2451	1912	2333	2363
1595	4470	4662	5341	6732	4825
613126	17	22	16	21	13
401387	0	0	1	1	0
889	633	891	696	770	798
100302218	0	0	0	0	0
54467	2234	2513	2646	2618	2432
105375396	0	0	0	0	0
57798	1113	1261	1185	1384	1279
30816	0	0	0	0	1
5189	718	702	807	759	675
84060	334	422	372	342	336
257415	198	347	272	233	279
105375397	0	0	0	0	0
1021	1933	1902	1735	1763	1590
112268009	2	2	1	0	0
101927497	14	8	4	4	12
54809	3832	4703	5391	6284	4614
219285	1527	2101	2817	3029	2870
253012	2	2	2	1	3
55610	964	1068	1158	1038	920
799	21	23	23	36	33
724023	0	0	0	0	0
574442	0	0	0	0	0
105375400	0	0	0	0	0
100616206	0	0	0	0	0
7980	2	2	2	2	3
105375401	0	1	6	5	0
2792	3	4	6	15	8
105375402	0	0	0	1	0
2791	292	363	409	349	364
10282	777	1043	727	866	872
105375403	0	0	0	1	1
107986820	3	5	5	6	4
112267858	0	0	0	0	0
107986821	0	0	2	0	0
101927525	0	0	0	0	0
1278	0	0	0	0	1
105375404	2	5	2	4	6
64921	784	1001	1099	1270	1329
8910	1117	1554	1655	1680	1627
23089	4889	5183	5490	5427	4830
55607	516	684	634	855	713
105375405	0	0	1	2	1
5444	0	2	0	2	4
5446	60	65	47	59	52
107986822	8	9	17	14	11
5445	4031	5921	5966	5926	6450
107986823	2	2	4	1	5
51666	4	1	8	7	5
5166	199	248	222	297	314
107986824	2	5	3	0	5
107986746	0	0	0	0	0
105375409	1	1	5	3	2
1780	28	31	101	94	83
10165	3650	3230	3463	3635	2886
693176	0	0	0	0	0
105375410	0	0	0	1	0
105375411	0	0	0	0	0
7979	1706	1798	2275	2033	1600
105375412	0	0	0	0	0
107986825	0	0	0	0	0
105375414	0	0	0	0	0
285987	76	92	126	149	131
1750	141	126	110	92	120
1749	16	8	33	21	8
57001	1303	1418	760	845	811
107984034	36	49	37	33	21
105375417	0	1	0	0	0
107986826	0	0	0	0	0
105375416	0	0	0	0	0
6863	0	0	0	0	0
440	1135	1004	841	733	540
107986827	1153	1024	863	751	563
100847066	0	0	0	0	0
100847017	0	0	0	0	0
389538	317	312	371	313	303
4951	0	0	0	0	0
22853	3284	3394	2973	3040	2810
168620	3	0	0	0	0
25851	920	675	982	1149	954
25798	2795	2746	2633	2692	2651
55971	4090	4207	3888	4302	3886
4885	0	0	0	0	0
105375419	0	0	0	0	0
105375418	0	0	0	0	0
222865	1	0	0	0	0
8295	6728	5757	7629	7096	5397
100500819	0	0	0	0	0
106633801	0	0	0	0	0
101927550	961	898	1199	1260	910
57154	12472	11529	12805	14272	10932
402569	246	284	231	169	203
84176	78	62	84	71	62
105375421	16	9	16	11	12
10552	26730	24312	26875	22297	20312
10095	22870	15972	18009	19332	17022
11333	8832	7644	9568	8818	7225
8896	3815	4007	4133	3747	3267
113219453	229	313	319	279	182
100526740	4971	5603	5576	4642	4161
26024	2153	1762	1832	1665	1463
10898	3502	2929	2658	2376	2142
9551	4823	5851	5308	4418	4238
100189190	1	0	0	0	0
285989	496	709	379	438	528
84124	1428	1247	1395	1521	1273
23660	3016	2636	3605	3477	2624
221786	1312	1256	1479	1473	1120
105375422	1	0	2	3	0
79027	4342	5110	4792	5266	4821
100289187	1526	2061	2638	2985	2741
221785	1837	2334	1861	1969	2015
1577	1838	3484	2384	3206	4100
100861540	14	38	24	30	32
1551	13	36	26	32	31
1576	9	14	8	11	17
64816	0	0	0	0	1
81392	0	3	2	1	1
89122	1794	1750	2310	2555	1931
101927610	11	13	5	21	15
349149	1	2	1	2	0
563	0	3	7	7	11
646282	0	0	0	0	0
105375423	0	0	0	0	1
7586	6687	6788	8337	8421	7328
7589	521	455	530	614	470
7551	2791	3711	3278	3382	3356
10980	12179	9517	11329	9716	7911
4176	35039	27977	18558	14267	12774
407014	9	36	2	6	24
407050	12	26	1	8	11
406900	1	5	1	2	4
9179	2564	1892	1737	1887	1832
6878	7412	5401	5440	5396	4813
245812	127	142	142	210	189
255374	64	41	52	50	42
389541	3234	3320	3140	3696	3174
55262	1104	1015	574	917	840
100616439	96	106	76	92	81
79690	69	81	132	103	136
221914	67	139	89	108	153
10734	39	65	66	97	82
352954	213	302	364	429	435
79037	8	19	6	11	15
107986828	29	36	49	61	62
105375427	0	0	0	0	0
105375426	3	1	0	0	0
441272	117	102	138	113	109
5379	267	305	338	283	278
101752399	119	336	76	162	298
101735302	29	49	23	26	38
101752334	25	76	12	30	60
102466747	4	2	1	1	2
29990	37	112	28	55	108
29992	1	2	2	1	2
55063	230	214	241	262	235
56257	2473	1642	1967	1822	1475
221908	170	112	66	79	75
101927632	141	92	59	71	54
402573	11	11	10	12	10
81628	1504	863	901	779	901
222950	7	7	10	30	18
107986829	1	0	0	0	0
3268	3344	2484	2712	2517	2477
100316904	5	14	4	4	11
4034	718	524	591	798	683
101927655	104	78	94	111	109
26261	5	8	7	11	8
100129845	2	5	5	5	3
5118	163	175	174	257	224
64598	768	490	815	788	719
7036	49	25	41	29	41
51412	0	0	0	0	0
105375429	0	0	0	1	0
2783	18320	10979	14647	15673	11883
64599	1388	2082	903	1449	1945
10248	1676	1192	778	683	702
2056	0	0	1	0	1
7455	0	1	0	0	0
2050	3018	2213	2270	2791	2451
56996	634	517	683	947	887
105375430	2	1	3	4	2
