GeneID	perturbed	perturbed	perturbed	control	control
6047	11101	10023	9662	9161	8861
841	1340	1211	823	811	646
22998	272	248	303	813	510
55726	4148	3857	3759	5302	6198
51768	8353	7818	7233	7184	6454
1747	37	52	22	3	5
53340	253	231	141	167	193
10077	11	6	11	5	14
8839	0	2	1	0	2
58524	1	2	4	3	0
10402	228	197	257	229	333
9914	141	130	165	101	121
4804	1981	1764	1456	887	1334
50937	1023	995	1498	1580	2023
6873	3054	2870	3645	4582	5155
28996	2997	2894	5595	5003	6083
23534	14196	12694	15154	14758	16918
8625	1985	1911	2134	2099	2044
54929	2711	2409	2729	2263	3085
9170	2180	2074	2234	2162	2414
5476	2217	2018	2338	2311	2277
10147	6287	5862	9809	9889	11704
6558	811	783	884	1651	1495
28966	813	746	1012	1053	1110
2139	153	174	158	116	148
1265	40762	38060	34270	37846	37777
10347	824	791	1376	1023	1366
9627	454	398	465	282	552
11218	5099	4755	4082	4807	4412
53339	3780	3575	3586	5362	4821
55711	3146	2860	2081	2158	2356
8537	23	25	37	16	30
5449	0	4	2	2	1
1117	4	1	0	2	5
22904	3883	3599	3681	2835	3307
5378	2649	2489	2413	5545	5654
10362	6555	6508	6597	3981	5585
10203	49	52	98	110	109
6882	4487	4058	4029	4117	4296
23294	6914	6295	7283	6785	8521
8943	21868	20374	22804	20746	21910
7629	2248	2219	1794	1526	1546
9351	957	856	971	847	1028
4913	4687	4540	3333	2657	3339
54887	3652	3206	5355	4447	6377
2773	8715	8065	7127	8644	8657
3843	61259	55404	50211	52498	56403
4942	8844	8373	8687	8989	9160
10885	8573	7606	8614	10801	12289
5586	1882	1762	2904	4619	4608
57418	7557	6863	4534	3494	3471
9697	3588	3273	3919	4278	3396
9423	673	684	675	379	469
9340	0	0	3	0	0
55388	4834	4416	4922	6351	6006
1606	1162	1115	1265	876	959
2065	4354	4076	7950	6612	7011
54763	14	16	13	13	8
91526	43	72	79	66	68
3735	29878	27872	21561	19778	22555
23536	1943	1743	2468	2600	2840
10954	2773	2606	2707	2716	3038
55633	2781	2589	2658	2129	2697
4710	8764	8556	6638	5511	5824
23013	5162	4654	6760	8077	9044
4638	1595	1523	1845	1739	2269
55854	7250	7008	5679	10022	8964
6416	4050	3691	4146	4863	4334
55248	1464	1283	1315	1356	1496
9892	72	47	45	28	47
9748	2383	2309	3435	6739	6316
51167	536	531	882	1215	1406
1308	334	301	247	363	137
119391	1673	1592	1499	1474	1566
55176	1821	1662	1950	2085	2138
5588	2658	2436	1853	1634	1822
7089	937	793	1117	997	803
51665	3994	3881	4298	3704	4286
83641	2558	2302	2504	2495	2502
4199	1414	1353	1396	1480	1380
23216	8673	8175	7905	6747	8125
8621	4260	4299	5483	6470	6639
10797	14584	13376	15107	12525	17364
84679	1274	1185	2646	2034	2751
55810	1313	1142	1686	1185	1751
4904	119535	111558	87848	81469	92112
5141	673	581	555	368	511
5525	3567	3212	3669	3421	4287
1496	760	689	330	239	258
1994	14115	13035	12160	12010	13044
7075	435	401	698	568	634
57609	5015	4848	6408	6557	7129
6602	20074	17965	17598	16969	18910
9682	9873	8956	10399	8168	10884
4802	3783	3514	3188	2903	2772
84217	23	34	15	6	25
6550	18	34	14	26	39
25791	247	207	257	159	204
259266	4414	3937	5852	11182	11911
8832	0	0	1	0	0
64834	2459	2149	2516	2397	2607
6688	21	19	9	7	16
30834	2540	2411	1587	1588	1826
744	295	332	419	354	395
51208	3	5	10	11	17
27107	994	982	1137	1984	2283
4287	1138	987	1248	1611	1822
9950	3086	2731	3354	4147	4259
2263	7601	7107	7310	7169	8017
55631	3596	3322	2631	4774	4822
51015	2711	2472	2037	2175	2609
2009	2072	1952	1890	2302	2103
60487	1672	1577	1286	2133	2507
55623	3878	3628	5722	8333	8879
91283	2682	2467	2255	2263	2102
26153	13581	12920	10809	6768	8590
55102	1635	1407	2898	3637	3909
10565	9237	8426	12825	16288	18252
348158	0	0	0	0	0
57623	805	710	879	700	832
9650	1806	1614	2264	2336	2861
10734	188	227	218	163	243
2235	3516	3055	4030	3676	3944
4649	1176	1088	2268	2533	3321
8653	0	0	0	0	0
5214	17351	16247	13463	13486	12229
3422	8802	8453	7386	11319	12050
6672	25	25	14	26	22
1316	1509	1370	1959	1587	1973
8611	1401	1363	1249	1104	1081
4756	5450	4757	7647	7769	8170
23471	5884	5459	5873	9903	8889
5255	1261	1078	1371	1382	1427
7132	4829	4409	5241	4238	4347
782	686	555	575	661	563
7813	339	243	594	720	987
9399	369	378	286	245	284
5315	156334	144470	144791	139495	135655
54505	5254	4600	5024	7167	7108
30836	6186	5626	3783	8541	7579
79091	2412	2262	2394	1969	2406
7158	8580	7926	7087	7651	8246
7216	6306	5761	5507	5461	5822
51018	3259	3169	2860	4614	4305
387	38417	35605	31048	28602	31686
1659	8411	7461	8084	7421	7860
5590	2041	1714	1802	1237	1570
7544	0	0	0	0	0
55699	11538	10401	12598	13710	14411
6857	2500	2447	3277	3331	4367
89795	210	210	212	725	250
3421	2927	2693	2432	1721	1858
79641	2296	2137	2143	1492	1746
57595	24496	23980	20769	23031	20833
492	44	48	84	23	48
6093	3711	3248	4920	8214	8956
865	1605	1586	1986	2445	2201
5165	5625	4977	5591	4494	6213
8692	5617	5287	4165	3480	3199
9759	1847	1848	2088	1773	2091
11186	976	943	799	957	694
2261	1139	1148	1022	1438	1100
3430	222	236	150	96	75
63897	3287	3095	2922	2544	2943
80347	6535	5943	6164	5079	6602
79990	1097	1124	1088	719	816
4205	1211	1125	1536	1860	1870
55593	5660	5298	7178	7294	7161
7030	9925	8991	18866	13063	16514
4943	748	650	706	596	736
2182	10795	10041	8995	13341	17137
3632	1922	1800	2234	1851	1980
27238	2474	2288	2208	1876	2119
56850	4640	4291	6851	6773	7380
24140	4688	4438	3917	3542	3690
55771	3232	2848	6144	6109	6892
65055	81	55	79	61	70
23250	5111	4665	7832	6864	7826
25885	10706	10082	11551	12069	12442
9741	23644	21820	20856	16654	17888
57217	2544	2338	2591	1865	2540
51447	7616	7230	6527	6104	6280
55133	2419	2224	2110	3181	2981
3796	5106	4959	5661	7848	8611
10235	1043	1022	1369	1352	1194
23198	13393	12502	16514	16629	19487
57560	1464	1639	1427	2721	3073
22933	639	637	545	436	492
27248	2767	2449	2770	3335	3283
5526	454	413	462	379	401
5837	841	757	718	527	540
8712	0	0	0	0	0
5307	51	29	7	7	1
57113	8	1	1	2	0
375449	451	487	471	501	451
221395	3	0	3	4	0
54549	572	512	949	378	602
8756	0	0	1	2	0
55746	4482	4069	9012	10215	11298
64710	48843	46329	71271	73953	89705
55737	7895	7263	7681	8542	8708
10294	11849	11162	10588	10585	12007
602	188	192	214	180	221
8514	917	793	819	339	652
10060	2	0	0	0	1
51083	5231	4974	8602	7326	6729
29121	115	115	185	246	260
139341	1415	1366	936	1117	965
4129	329	286	370	337	398
6095	253	259	411	590	709
1815	51	41	40	92	31
7049	352	287	455	584	496
8399	13	17	18	14	9
54626	113	100	167	49	31
483	16564	15331	12184	12158	12962
4734	1194	1134	796	1210	1170
9488	438	396	308	337	322
5597	11138	10788	10830	14473	15872
10681	1727	1685	2094	1737	1940
5873	479	451	488	579	650
27440	8650	8109	5355	5560	5361
7353	5865	5312	4478	4217	4390
4040	4262	3832	7080	8367	10192
2984	137	105	121	147	130
6343	27	29	18	35	26
57661	8350	8212	7388	7153	7187
8518	6617	6217	6510	7545	7729
4925	944	891	726	1313	1177
5217	23142	22019	16476	13165	17414
5774	449	427	620	622	557
6710	108	102	149	134	171
27071	2	1	1	9	0
2255	5	4	1	11	7
23446	10225	9389	9828	8902	10877
54916	776	694	1032	1107	1188
23293	3089	2827	3370	3040	3256
10640	4805	4645	4794	7781	7781
8218	641	533	1120	920	1164
27006	31	29	42	48	54
10272	479	481	472	458	387
9993	8972	8685	8999	8068	8390
55658	5116	4855	4342	3692	3936
4335	1243	1253	1410	1403	1421
79364	2183	1925	2494	2661	2651
23210	1173	1073	1180	1238	1183
5423	3033	2818	2602	2264	2528
55808	4	0	0	0	0
55062	1002	894	1014	564	807
22844	36	25	35	15	24
57704	8208	7628	9413	7644	9058
3340	13855	12708	13570	12297	11960
440	82	75	136	120	323
10947	1912	1709	1975	2335	2565
1258	1	1	0	0	0
10610	7	1	2	0	0
1103	1	0	2	0	2
26986	131361	121372	103486	111317	129209
10420	736	704	1024	770	1022
29105	3256	2980	2565	2418	2525
1459	4138	3624	4818	4640	5394
11099	803	654	1450	1808	1557
8891	3471	3237	2971	2663	3025
815	20	10	15	3	9
6949	24279	23460	24679	25396	26150
998	21593	19792	17130	17034	16673
26031	1280	1205	1624	1906	2322
2046	511	507	499	316	464
6559	3	12	5	3	6
56852	2158	1941	2432	3731	3380
490	2297	2167	2821	4457	4986
29850	1	4	0	1	0
8440	3533	3222	3756	3348	3725
9448	19696	18108	21200	24454	23400
11320	187	191	376	450	571
6160	77488	73449	46997	40788	43966
9948	41394	38430	41946	37264	36702
23161	1892	1814	1809	2596	3080
54860	5	13	10	25	7
79658	616	578	580	789	651
6196	1745	1710	2653	1728	2435
54556	1055	1010	777	1233	966
22846	423	377	655	449	564
29995	1293	1205	1025	886	739
114049	7811	7031	5772	5506	5647
6400	2161	2020	3111	3739	4290
9319	4858	4467	4981	5942	5950
537	4504	4238	4831	4095	4180
6929	21800	20627	23397	18779	21580
28951	6309	5845	7354	7378	8063
26528	30111	28243	24842	20767	24973
53615	10071	9946	7576	7284	6727
51052	0	0	0	0	0
6596	4150	3883	3547	3269	4956
9130	3374	3214	3029	3092	2912
60343	1604	1542	1456	1051	1401
29894	11502	10944	12324	9686	12018
140469	36	39	32	23	36
79901	470	412	626	685	751
28513	3	3	2	0	0
5134	10163	9290	7342	7459	7811
55117	1352	1263	1085	2263	2033
51109	11551	11143	11991	13215	14207
5566	5283	4915	5002	3856	4567
22859	13712	13302	16159	11639	13737
6694	0	0	0	0	0
87	26779	24791	26622	33136	27480
23503	4022	3790	5322	4895	5664
27330	737	722	1005	1448	1625
22905	2045	1945	2319	2083	2312
26469	1091	968	938	759	1114
55679	156	128	199	316	137
55515	9	21	11	9	22
10290	3842	3599	4293	2966	4030
84708	150	123	243	200	160
224	7055	6463	8118	9679	8377
7037	15054	13729	20971	28052	32737
6720	8403	7741	6898	5356	5431
7224	73	68	104	45	111
27125	4376	3928	9241	11960	10967
7321	2023	1979	2093	3128	3186
64398	1729	1605	2019	2750	3031
9886	1529	1405	1472	1509	1358
8243	14369	13495	16846	18388	19997
3028	8952	8470	6122	5025	5365
2011	5461	5048	5516	5270	5919
3161	4280	4051	3879	6132	6457
55743	2988	2832	3517	3066	3004
29953	196	163	241	326	418
8974	704	693	654	588	551
2213	2	2	1	1	2
4775	2253	2051	3061	2834	3414
51095	1529	1412	1967	3227	3203
37	9844	9451	10085	8658	8915
6793	2735	2491	2515	2158	2088
23291	8204	7217	5929	7302	8448
9744	1513	1419	2031	1461	1782
1400	12841	11613	11210	8079	8952
2121	899	900	1549	1337	1477
51009	3580	3234	2627	2835	2445
54847	8	9	4	9	7
54820	1825	1490	1663	1440	1662
10335	338	306	585	453	667
79041	341	284	332	383	396
8907	3606	3007	2854	2641	2759
5817	2129	1891	2182	2271	1932
7515	4084	3764	3149	2772	2949
949	4798	4453	5251	4683	5532
54905	10	8	2	0	9
4171	18210	16998	15253	14668	14288
54456	4	2	7	7	4
56666	448	397	424	390	363
83642	1064	1051	1167	1068	1134
8626	32	32	5	7	6
80216	19	34	31	31	35
3993	4796	4504	4284	3243	3935
5151	471	416	521	491	538
1183	808	774	1299	1109	1242
54475	6572	6189	5064	4729	4904
6389	9218	8658	9496	7635	8454
6605	13057	11814	13399	15639	15023
54752	7	11	7	4	2
55876	301	254	580	451	758
5927	4046	3777	5571	6074	6634
4185	290	283	393	334	389
5523	1129	1070	1891	1800	2311
10979	7572	6992	9258	13120	11891
8647	0	2	0	1	2
10170	0	1	0	0	0
922	0	0	0	0	0
5743	31	20	23	21	17
10644	11023	10237	11591	10218	11539
9175	837	809	987	1102	1045
6480	11706	10821	13000	9785	12812
30009	10	5	3	6	2
10129	645	592	796	746	936
8301	6003	5695	6335	7278	6719
4905	3357	3020	3140	3506	3072
2736	4243	3982	4646	4768	4753
23332	6106	5690	7070	6887	7803
65993	13151	12412	9697	7666	8731
4854	8389	7791	12968	15381	13696
1207	15502	14362	11552	11679	12094
5522	686	648	1077	998	1134
8463	13737	12997	13099	10515	10665
8726	1802	1756	1336	1640	1725
54825	30	36	32	23	33
6620	570	583	356	241	309
7251	6208	5857	4859	4456	4776
55421	4664	4386	6261	6991	7634
489	3093	2870	4741	2374	3275
771	254	261	327	329	346
11343	81	69	85	64	64
59277	83	84	85	69	149
617	1692	1478	1453	1817	1694
9891	2483	2359	2234	2860	2493
54878	1735	1588	2509	2793	3381
9187	743	682	608	742	874
55205	15527	14011	14386	15539	18437
8578	531	446	352	189	182
3998	6000	5587	8110	12277	14697
51495	17488	15996	15751	15880	15500
26034	80	51	65	69	44
23140	3431	3165	3683	3523	3917
50508	3	2	2	9	0
2023	285298	260352	195653	166049	179344
6557	6	16	30	33	42
56005	3388	3156	3214	3005	2992
57719	1159	1152	1461	1309	1561
51175	1426	1307	1029	1097	1460
55160	4376	4117	5059	2865	3580
7294	5	5	6	14	12
9671	123	122	92	51	77
3785	4545	4185	2857	1944	2195
6865	15	13	19	23	24
64431	2152	2036	1872	2471	2779
54962	1891	1691	1325	1848	1817
6717	5375	4846	4496	4394	4518
8672	6929	6335	10751	13377	15944
79023	4533	4254	3418	3756	3779
10371	2613	2350	2423	3793	3278
51512	4795	4533	4907	4568	5023
10512	61	62	54	98	41
55020	2232	2032	2056	1641	1647
38	2479	2323	2895	3137	3004
23151	1377	1362	1691	1443	1681
9620	1924	1804	2675	2267	2449
7479	82	53	85	50	92
27332	7413	6842	7556	13532	13029
55972	909	945	1033	1395	1365
29090	2871	2626	2388	2810	2755
119	26604	24384	23127	17914	22005
2249	209	217	177	105	203
9462	2744	2477	3599	4153	4932
9605	312	263	336	331	295
7587	179	133	740	1427	1253
4140	5069	4738	6249	6438	7572
5250	52925	47915	40624	32770	36981
64778	2454	2237	3462	4052	4377
2355	480	475	507	413	344
27091	336	261	471	252	493
27092	654	615	704	394	500
285527	1812	1689	3244	4066	4559
23505	2751	2635	3558	3913	3857
6624	51700	49896	42508	35535	34748
60	428791	397025	385257	387117	382717
55034	2432	2328	1414	1196	1151
5337	384	327	477	456	425
479	195	172	200	131	179
284403	5373	4817	5529	4907	5559
1739	3363	3197	4100	5376	5504
7879	15546	14334	15161	14731	15070
55973	1146	1115	784	1581	1250
25956	127	124	247	197	311
9733	9047	8212	9207	8413	9711
55843	3	4	2	3	1
113457	19	36	22	15	35
5076	4	0	6	0	0
23016	5038	4758	4655	4389	4989
22920	573	563	424	572	517
23609	879	850	832	797	941
4175	22183	20269	18089	18830	22201
25996	8233	7488	6682	7965	6951
10179	3222	2898	2720	4123	4001
5939	1615	1421	1603	2175	1830
11176	15054	13770	20025	17122	22535
25930	6041	5901	5705	4708	5981
4292	6970	6165	5444	6198	5704
7374	16130	15302	16899	16676	17932
2329	176	112	131	98	115
27252	893	738	1035	1226	1230
8786	29	39	30	36	48
113235	272	340	364	318	259
5362	285	270	306	113	132
10615	13128	12279	13717	13050	13786
88455	1734	1588	1908	1630	1814
7163	2699	2702	2725	4151	4305
32	1168	1117	1507	1057	1316
9618	14428	13607	11730	8845	8827
55824	58	53	83	62	44
55094	1280	1152	1115	1175	1112
3385	517	520	340	204	271
22978	2018	1976	1817	2313	1852
4162	2189	1996	4267	4313	3467
2239	34912	31583	45869	43502	44941
55796	470	366	528	644	807
57662	2333	1989	2506	2267	2673
5909	1204	1215	1329	897	1120
56949	6978	6765	6130	5301	6222
9138	4470	4376	3671	3283	3539
6813	3965	3799	3322	2240	2599
5609	3512	3584	3480	3082	3497
27231	4127	3823	4065	4286	3281
8527	2152	2053	2494	2217	2577
83992	1909	1668	2387	2810	2670
51412	78	86	53	50	58
5915	17	10	26	27	20
7155	16237	14878	18618	23202	28788
56889	12702	11859	12037	19802	19544
4791	1840	1762	1465	1408	1853
29089	4935	4572	3771	3625	3653
4660	864	763	1248	959	1306
54431	9067	8541	9458	16743	15685
2975	20931	19174	22898	21323	23109
3566	3355	3215	3518	3286	2899
23032	5670	5421	6334	6968	7140
5063	487	393	739	472	811
827	3688	3465	3503	3330	2893
1641	763	701	1034	542	1008
6626	12530	12096	9478	6682	8874
9576	14	17	6	8	7
56915	4610	4358	4212	3320	3826
1781	7274	6520	7192	8033	8032
54518	21	10	4	3	10
4034	3177	2984	3812	2666	3406
143684	785	733	872	1601	1686
51548	2073	2006	1845	1430	1509
7299	1	1	0	0	0
10714	4610	4072	4527	4740	5005
88	118	156	163	169	214
832	29279	27144	24194	20612	23346
7107	393	365	400	351	368
10003	199	186	289	387	425
79960	8516	8181	11056	14648	14243
203427	527	529	602	623	586
7319	4655	4416	3917	4782	4461
2260	38837	36507	45761	31929	38907
8468	8	9	2	5	3
27127	12	11	5	12	18
2192	14534	13546	15011	11106	11134
8516	0	2	1	0	0
8530	1	5	2	3	8
4133	460	451	561	663	642
9063	2459	2177	2451	2643	2943
273	905	824	632	652	793
369	3795	3434	3353	2780	3251
56922	1635	1607	1539	1113	1370
27074	20	21	25	26	26
2191	2	0	0	0	0
10529	523	478	597	1447	972
55331	974	989	1475	1680	1899
3093	12746	11621	15223	21606	20976
5289	3281	3006	3276	3774	3547
55728	2416	2233	3635	6107	6291
57103	1976	1912	1996	2454	2562
7289	2541	2466	2450	3080	3021
8871	2181	2025	2015	2844	1762
108	4408	4196	4620	4138	4885
5527	6753	6108	7066	7663	7860
54715	103	114	57	75	63
2782	42448	39147	39139	36039	39626
3205	0	0	0	0	0
1906	47	40	77	111	23
8028	3362	2953	3606	4132	4632
55063	116	96	92	70	96
117	1735	1464	2042	1242	2215
26281	11	18	10	6	15
27334	1	1	0	0	0
9452	2727	2435	1738	1542	1949
4898	18575	16817	18918	18349	21624
7419	10719	9765	7959	8665	8235
5108	6909	6670	8253	14314	14365
57690	2073	1839	2180	1869	3182
9139	1657	1609	2072	1781	2229
1620	3703	3342	3081	2248	2984
83737	3381	3111	4047	4143	4794
27039	4	2	2	4	9
58476	776	684	876	809	932
51150	6659	6151	6738	6173	6233
57644	36	20	46	22	49
80341	3	0	0	3	0
7161	519	559	382	224	325
54472	2115	1974	2548	2039	1936
51619	449	446	374	406	411
27098	9	2	5	5	7
862	682	617	892	1486	1163
1015	9	7	11	16	26
9984	3711	3538	3212	4640	4444
51661	293	225	273	314	285
114880	817	708	519	356	616
6507	1095	1032	1386	1314	2114
7520	96694	88023	82871	77179	89124
56925	483	433	266	356	320
11262	69	79	92	150	34
8569	1018	945	1318	1067	1284
7145	1241	1159	1406	1229	1320
57455	4378	4023	4080	3316	3788
56681	11367	10587	9288	10992	11375
8556	521	468	611	661	811
10411	739	657	837	680	835
634	102	96	143	151	86
29843	2742	2546	2670	3176	3457
51207	160	165	127	81	90
23152	4322	4153	5280	4389	5064
3991	1140	1033	1051	573	975
2222	62485	57664	52763	45626	59224
5050	4360	4211	3745	2433	2909
4983	341	295	438	396	575
173	0	0	0	0	2
3835	14074	13581	11080	9499	10904
10590	0	0	0	0	0
55604	4568	4150	5370	5145	5785
5236	6516	5821	3808	2623	3717
1653	17682	15926	15134	19891	19608
1785	15293	13882	14438	12080	13009
2037	13954	13009	14904	15834	17960
22999	145	141	82	132	149
26002	353	350	265	424	399
8417	2037	1921	2949	3705	3880
11158	874	770	620	461	432
9817	7668	7568	6832	6009	5498
55510	4	4	6	5	3
5794	90	80	75	92	56
1638	5	3	3	0	2
51006	4661	4158	3976	3582	3609
131544	598	546	910	1583	1540
285220	112	79	67	71	92
6344	25	17	36	14	58
5991	1109	1037	1306	1910	2763
55183	6851	6274	8358	15177	16815
23011	1808	1731	1735	2668	2565
8671	157	151	166	219	269
6595	1030	938	1106	833	1170
50700	3	2	5	1	5
27244	2850	2749	2546	2702	2262
11043	373	331	391	275	330
139212	0	1	0	0	0
50509	330	300	300	224	318
10847	11332	10510	12520	12440	13234
9933	6091	5495	4581	8392	7505
1361	5	4	2	14	9
1136	184	172	223	222	312
3781	779	715	1004	1345	1038
4850	1513	1514	1787	2078	2146
5663	3475	3227	4454	4390	4400
1371	2954	2623	3172	3443	3772
56650	4037	3616	4248	5455	4920
5891	116	122	85	121	116
3320	133065	122866	132866	173224	175130
5933	1181	902	1193	1566	1494
22839	3579	3424	4279	3710	3992
22997	6142	5555	9701	7272	10173
3080	0	0	0	0	0
10403	4426	4077	3454	4799	4802
23431	1053	946	1435	2101	2021
54665	1270	1216	1464	1558	1826
260425	568	428	736	683	855
2920	48	30	17	30	13
174	318	270	220	370	156
1286	237	224	326	252	264
6932	951	898	873	826	763
28962	932	846	1131	1327	1235
1005	92	57	50	49	66
50939	10	5	1	4	13
57092	11398	10658	8700	11360	12985
55218	2450	2285	2654	3059	3088
384	1812	1803	1498	861	1401
4208	30	27	20	39	50
5788	5	2	7	9	7
779	15	18	12	5	11
5317	162	147	113	67	114
79876	2985	2813	2962	4540	4727
9262	385	367	569	636	658
8555	5608	5049	7718	4929	6959
22869	1257	1083	1377	1924	1890
4036	80	66	147	324	329
440515	365	346	683	1009	909
65094	759	659	513	542	484
11266	1602	1590	1326	1405	1449
65985	6377	5835	6271	4937	6181
9812	5681	5497	5114	4471	4989
6561	0	0	0	0	0
93664	2004	1771	2072	2960	2432
56131	37	40	76	57	68
56142	427	381	200	211	173
56113	34	28	32	13	25
51668	1998	1909	1683	1744	1631
23239	6912	6384	7000	7091	8626
5205	181	184	355	327	340
3595	272	247	151	132	157
6604	134	141	95	54	81
55100	3941	3595	3394	3564	3785
2533	0	0	0	0	0
58538	6	2	1	5	3
55437	4102	3633	3947	3081	3558
9689	18745	17426	12916	16661	16079
5241	21	8	11	60	35
114899	50	53	53	69	86
4200	7494	6816	7110	7487	8521
55322	2943	2820	3440	4083	4440
905	3137	3005	3311	5369	5795
57579	2027	1929	2459	4022	4297
1310	1	0	0	1	2
23136	2080	1910	1977	1772	2381
22837	249	230	311	581	611
1741	5474	5310	5133	6595	6046
3776	189	164	80	84	96
56256	249	214	284	621	488
7188	705	712	1502	1639	1862
29093	3797	3633	3146	2727	2738
25929	8988	8160	7765	9114	9038
4986	41	36	34	19	51
4779	23450	22007	26777	21851	27483
54437	2000	1997	3015	1478	2103
2932	4239	4081	5750	6212	6815
3693	20168	18543	15430	23346	17124
